Date,Store ID,Product ID,Customer Segments,Sales Quantity,Demand Trend,Price,External Factors,Promotions,Seasonality Factors
12/20/22,S002,P0020,Groceries,17,Stable,71.58,Sunny,No,Winter
12/20/22,S003,P0001,Electronics,208,Increasing,49.21,Rainy,No,Spring
12/20/22,S003,P0002,Furniture,257,Increasing,86.24,Sunny,Yes,Spring
12/20/22,S003,P0003,Clothing,231,Increasing,55.05,Cloudy,Yes,Summer
12/20/22,S003,P0004,Clothing,199,Increasing,19.36,Snowy,No,Autumn
12/20/22,S003,P0005,Toys,110,Increasing,65.64,Snowy,No,Winter
12/20/22,S003,P0006,Electronics,108,Increasing,23,Cloudy,No,Spring
12/20/22,S003,P0007,Toys,40,Increasing,89.25,Rainy,No,Spring
12/20/22,S003,P0008,Clothing,166,Increasing,65.71,Snowy,Yes,Autumn
12/20/22,S003,P0009,Clothing,3,Stable,80.41,Sunny,Yes,Spring
12/20/22,S003,P0010,Electronics,49,Increasing,75.28,Sunny,Yes,Summer
12/20/22,S003,P0011,Clothing,152,Increasing,40.01,Cloudy,Yes,Spring
12/20/22,S003,P0012,Groceries,117,Increasing,80.44,Snowy,No,Autumn
12/20/22,S003,P0013,Groceries,13,Stable,71.53,Cloudy,No,Winter
12/20/22,S003,P0014,Toys,139,Increasing,45.61,Snowy,No,Spring
12/20/22,S003,P0015,Groceries,21,Stable,25.75,Cloudy,Yes,Winter
12/20/22,S003,P0016,Groceries,106,Increasing,74.19,Sunny,Yes,Autumn
12/20/22,S003,P0017,Electronics,69,Increasing,21.53,Sunny,Yes,Summer
12/20/22,S003,P0018,Furniture,61,Increasing,40.1,Snowy,Yes,Spring
12/20/22,S003,P0019,Clothing,85,Increasing,70.82,Snowy,Yes,Autumn
12/20/22,S003,P0020,Clothing,338,Increasing,20.54,Sunny,Yes,Summer
12/20/22,S004,P0001,Electronics,70,Increasing,51.57,Snowy,No,Winter
12/20/22,S004,P0002,Clothing,195,Increasing,56.83,Rainy,No,Summer
12/20/22,S004,P0003,Furniture,107,Increasing,51.41,Cloudy,Yes,Winter
12/20/22,S004,P0004,Toys,0,Stable,89.86,Sunny,No,Summer
12/20/22,S004,P0005,Clothing,140,Increasing,32.55,Rainy,No,Winter
12/20/22,S004,P0006,Furniture,54,Stable,73.68,Snowy,No,Autumn
12/20/22,S004,P0007,Groceries,179,Increasing,46.84,Rainy,No,Spring
12/20/22,S004,P0008,Groceries,14,Stable,72.28,Snowy,Yes,Autumn
12/20/22,S004,P0009,Groceries,55,Increasing,92.73,Snowy,No,Summer
12/20/22,S004,P0010,Furniture,117,Increasing,13.66,Snowy,No,Spring
12/20/22,S004,P0011,Electronics,57,Increasing,92.82,Cloudy,Yes,Spring
12/20/22,S004,P0012,Groceries,409,Increasing,24.5,Snowy,Yes,Autumn
12/20/22,S004,P0013,Groceries,59,Increasing,29.92,Snowy,Yes,Autumn
12/20/22,S004,P0014,Furniture,202,Increasing,39.52,Rainy,No,Spring
12/20/22,S004,P0015,Furniture,26,Stable,98.89,Cloudy,Yes,Spring
12/20/22,S004,P0016,Electronics,29,Stable,29.27,Cloudy,Yes,Winter
12/20/22,S004,P0017,Electronics,31,Stable,22.65,Sunny,No,Spring
12/20/22,S004,P0018,Electronics,102,Increasing,39.6,Snowy,Yes,Spring
12/20/22,S004,P0019,Clothing,75,Increasing,27.88,Rainy,No,Autumn
12/20/22,S004,P0020,Groceries,7,Increasing,61.46,Rainy,No,Summer
12/20/22,S005,P0001,Toys,163,Increasing,17.56,Snowy,No,Autumn
12/20/22,S005,P0002,Toys,320,Increasing,81.45,Rainy,No,Spring
12/20/22,S005,P0003,Clothing,217,Increasing,32.07,Rainy,Yes,Summer
12/20/22,S005,P0004,Toys,417,Increasing,56.1,Rainy,Yes,Spring
12/20/22,S005,P0005,Clothing,245,Increasing,91.64,Sunny,Yes,Autumn
12/20/22,S005,P0006,Electronics,18,Stable,34.04,Sunny,No,Summer
12/20/22,S005,P0007,Groceries,114,Increasing,51.26,Rainy,No,Winter
12/20/22,S005,P0008,Electronics,38,Increasing,59.45,Snowy,No,Spring
12/20/22,S005,P0009,Clothing,111,Increasing,39.35,Snowy,Yes,Spring
12/20/22,S005,P0010,Furniture,438,Increasing,87.08,Cloudy,Yes,Autumn
12/20/22,S005,P0011,Toys,152,Increasing,79.92,Sunny,No,Spring
12/20/22,S005,P0012,Toys,265,Increasing,45.42,Sunny,Yes,Autumn
12/20/22,S005,P0013,Clothing,60,Increasing,63.57,Cloudy,Yes,Spring
12/20/22,S005,P0014,Groceries,165,Increasing,76.71,Cloudy,No,Autumn
12/20/22,S005,P0015,Toys,292,Increasing,54.38,Cloudy,No,Autumn
12/20/22,S005,P0016,Groceries,44,Stable,22.95,Cloudy,No,Spring
12/20/22,S005,P0017,Furniture,214,Increasing,52.89,Rainy,No,Summer
12/20/22,S005,P0018,Clothing,69,Increasing,60.58,Cloudy,Yes,Spring
12/20/22,S005,P0019,Furniture,88,Increasing,59.67,Sunny,No,Autumn
12/20/22,S005,P0020,Toys,165,Increasing,92.68,Snowy,Yes,Spring
12/21/22,S001,P0001,Groceries,167,Increasing,35.45,Sunny,Yes,Winter
12/21/22,S001,P0002,Electronics,169,Increasing,27.29,Snowy,Yes,Summer
12/21/22,S001,P0003,Furniture,185,Increasing,58.09,Rainy,Yes,Spring
12/21/22,S001,P0004,Furniture,243,Increasing,63.02,Snowy,Yes,Autumn
12/21/22,S001,P0005,Toys,380,Increasing,69.27,Sunny,No,Winter
12/21/22,S001,P0006,Groceries,143,Increasing,95.4,Rainy,Yes,Autumn
12/21/22,S001,P0007,Groceries,196,Increasing,14.85,Cloudy,Yes,Autumn
12/21/22,S001,P0008,Clothing,238,Increasing,98.48,Rainy,Yes,Summer
12/21/22,S001,P0009,Toys,53,Stable,86.03,Rainy,No,Autumn
12/21/22,S001,P0010,Furniture,7,Stable,12.74,Rainy,Yes,Spring
12/21/22,S001,P0011,Clothing,60,Increasing,16.73,Cloudy,Yes,Winter
12/21/22,S001,P0012,Toys,13,Stable,48.91,Cloudy,No,Summer
12/21/22,S001,P0013,Toys,146,Increasing,53.31,Cloudy,No,Winter
12/21/22,S001,P0014,Electronics,128,Increasing,28.39,Snowy,No,Summer
12/21/22,S001,P0015,Furniture,46,Stable,95.96,Sunny,Yes,Summer
12/21/22,S001,P0016,Furniture,27,Stable,49.44,Cloudy,Yes,Summer
12/21/22,S001,P0017,Toys,4,Stable,74.11,Sunny,No,Autumn
12/21/22,S001,P0018,Furniture,124,Increasing,79.72,Sunny,No,Autumn
12/21/22,S001,P0019,Electronics,93,Increasing,46.01,Snowy,No,Winter
12/21/22,S001,P0020,Groceries,169,Increasing,74.17,Rainy,No,Winter
12/21/22,S002,P0001,Electronics,240,Increasing,37.4,Cloudy,No,Autumn
12/21/22,S002,P0002,Groceries,158,Increasing,76.56,Sunny,Yes,Summer
12/21/22,S002,P0003,Toys,198,Increasing,97.36,Snowy,Yes,Winter
12/21/22,S002,P0004,Electronics,105,Increasing,32.39,Sunny,Yes,Spring
12/21/22,S002,P0005,Electronics,297,Increasing,47.36,Rainy,No,Autumn
12/21/22,S002,P0006,Electronics,59,Increasing,79.52,Cloudy,Yes,Autumn
12/21/22,S002,P0007,Electronics,58,Increasing,90.5,Rainy,Yes,Winter
12/21/22,S002,P0008,Clothing,21,Stable,56.85,Sunny,No,Spring
12/21/22,S002,P0009,Clothing,135,Increasing,94.29,Rainy,Yes,Spring
12/21/22,S002,P0010,Electronics,170,Increasing,78.11,Rainy,No,Spring
12/21/22,S002,P0011,Groceries,99,Increasing,57.1,Snowy,No,Summer
12/21/22,S002,P0012,Clothing,144,Increasing,60.75,Snowy,Yes,Autumn
12/21/22,S002,P0013,Clothing,33,Stable,40.17,Sunny,No,Winter
12/21/22,S002,P0014,Furniture,18,Stable,62.2,Sunny,No,Spring
12/21/22,S002,P0015,Groceries,204,Increasing,54.9,Cloudy,Yes,Spring
12/21/22,S002,P0016,Furniture,76,Increasing,49.86,Rainy,Yes,Winter
12/21/22,S002,P0017,Furniture,148,Increasing,38.65,Rainy,No,Winter
12/21/22,S002,P0018,Clothing,28,Stable,57.39,Rainy,No,Autumn
12/21/22,S002,P0019,Electronics,82,Increasing,42.43,Snowy,Yes,Summer
12/21/22,S002,P0020,Electronics,0,Stable,78.69,Snowy,Yes,Winter
12/21/22,S003,P0001,Electronics,147,Increasing,82.4,Sunny,No,Summer
12/21/22,S003,P0002,Furniture,67,Increasing,35.12,Cloudy,Yes,Summer
12/21/22,S003,P0003,Clothing,202,Increasing,34.69,Cloudy,No,Spring
12/21/22,S003,P0004,Clothing,33,Stable,51.02,Rainy,No,Winter
12/21/22,S003,P0005,Toys,19,Stable,50.97,Rainy,Yes,Winter
12/21/22,S003,P0006,Clothing,60,Increasing,37.07,Snowy,Yes,Winter
12/21/22,S003,P0007,Groceries,31,Stable,17.44,Snowy,Yes,Winter
12/21/22,S003,P0008,Toys,160,Increasing,13.38,Cloudy,No,Spring
12/21/22,S003,P0009,Electronics,135,Increasing,68.27,Snowy,Yes,Summer
12/21/22,S003,P0010,Electronics,20,Stable,56.41,Cloudy,No,Spring
12/21/22,S003,P0011,Furniture,362,Increasing,47.04,Snowy,No,Summer
12/21/22,S003,P0012,Toys,253,Increasing,54.35,Snowy,No,Spring
12/21/22,S003,P0013,Electronics,463,Increasing,76.64,Cloudy,No,Autumn
12/21/22,S003,P0014,Clothing,16,Stable,38.42,Cloudy,Yes,Winter
12/21/22,S003,P0015,Electronics,181,Increasing,95.95,Rainy,No,Spring
12/21/22,S003,P0016,Toys,245,Increasing,82.85,Sunny,Yes,Autumn
12/21/22,S003,P0017,Clothing,167,Increasing,46.66,Cloudy,No,Winter
12/21/22,S003,P0018,Furniture,250,Increasing,97.98,Snowy,No,Winter
12/21/22,S003,P0019,Groceries,164,Increasing,51.45,Sunny,No,Spring
12/21/22,S003,P0020,Furniture,190,Increasing,27.79,Rainy,No,Autumn
12/21/22,S004,P0001,Clothing,74,Increasing,60.41,Snowy,Yes,Summer
12/21/22,S004,P0002,Furniture,282,Increasing,64.97,Snowy,No,Autumn
12/21/22,S004,P0003,Electronics,61,Increasing,84.99,Snowy,Yes,Winter
12/21/22,S004,P0004,Furniture,258,Increasing,18.28,Sunny,No,Summer
12/21/22,S004,P0005,Electronics,171,Increasing,20.42,Sunny,No,Summer
12/21/22,S004,P0006,Groceries,150,Increasing,68.84,Cloudy,Yes,Summer
12/21/22,S004,P0007,Toys,27,Stable,23.36,Snowy,Yes,Spring
12/21/22,S004,P0008,Furniture,54,Stable,60.69,Snowy,Yes,Autumn
12/21/22,S004,P0009,Clothing,84,Increasing,53.37,Cloudy,No,Autumn
12/21/22,S004,P0010,Furniture,49,Stable,34.2,Sunny,Yes,Winter
12/21/22,S004,P0011,Toys,80,Increasing,98.03,Cloudy,Yes,Spring
12/21/22,S004,P0012,Clothing,181,Increasing,90.44,Snowy,Yes,Spring
12/21/22,S004,P0013,Toys,40,Stable,47.17,Sunny,Yes,Winter
12/21/22,S004,P0014,Groceries,10,Stable,60.22,Snowy,Yes,Summer
12/21/22,S004,P0015,Electronics,56,Increasing,34.51,Sunny,Yes,Autumn
12/21/22,S004,P0016,Clothing,49,Stable,61.27,Cloudy,Yes,Spring
12/21/22,S004,P0017,Clothing,113,Increasing,73.31,Rainy,No,Winter
12/21/22,S004,P0018,Groceries,97,Increasing,95.15,Sunny,Yes,Autumn
12/21/22,S004,P0019,Electronics,390,Increasing,64.82,Sunny,No,Summer
12/21/22,S004,P0020,Toys,96,Increasing,73.81,Snowy,Yes,Autumn
12/21/22,S005,P0001,Clothing,32,Stable,35.8,Sunny,Yes,Summer
12/21/22,S005,P0002,Toys,128,Increasing,93.15,Cloudy,No,Autumn
12/21/22,S005,P0003,Furniture,65,Increasing,14.08,Snowy,No,Winter
12/21/22,S005,P0004,Groceries,116,Increasing,70.04,Cloudy,Yes,Autumn
12/21/22,S005,P0005,Groceries,169,Increasing,62.35,Rainy,Yes,Spring
12/21/22,S005,P0006,Clothing,201,Increasing,51.97,Cloudy,No,Spring
12/21/22,S005,P0007,Groceries,108,Increasing,84.03,Snowy,No,Summer
12/21/22,S005,P0008,Furniture,156,Increasing,91.88,Rainy,Yes,Winter
12/21/22,S005,P0009,Toys,241,Increasing,43.96,Sunny,No,Autumn
12/21/22,S005,P0010,Electronics,119,Increasing,66.21,Snowy,No,Summer
12/21/22,S005,P0011,Furniture,46,Increasing,10.08,Cloudy,Yes,Winter
12/21/22,S005,P0012,Electronics,53,Increasing,80.95,Rainy,Yes,Winter
12/21/22,S005,P0013,Furniture,87,Increasing,56.58,Sunny,Yes,Winter
12/21/22,S005,P0014,Furniture,98,Increasing,61.82,Snowy,No,Spring
12/21/22,S005,P0015,Electronics,89,Increasing,13.04,Cloudy,No,Spring
12/21/22,S005,P0016,Groceries,114,Increasing,47.05,Rainy,Yes,Autumn
12/21/22,S005,P0017,Clothing,21,Stable,77.07,Rainy,Yes,Winter
12/21/22,S005,P0018,Furniture,56,Increasing,55.64,Cloudy,Yes,Spring
12/21/22,S005,P0019,Electronics,22,Stable,70.4,Snowy,Yes,Summer
12/21/22,S005,P0020,Toys,120,Increasing,12.16,Sunny,No,Autumn
12/22/22,S001,P0001,Clothing,279,Increasing,91.97,Snowy,Yes,Summer
12/22/22,S001,P0002,Furniture,89,Increasing,97.09,Cloudy,No,Autumn
12/22/22,S001,P0003,Clothing,132,Increasing,27.23,Snowy,No,Winter
12/22/22,S001,P0004,Groceries,243,Increasing,60.1,Sunny,No,Winter
12/22/22,S001,P0005,Furniture,0,Stable,22.35,Snowy,No,Autumn
12/22/22,S001,P0006,Clothing,145,Increasing,82.16,Sunny,Yes,Spring
12/22/22,S001,P0007,Clothing,49,Increasing,68.03,Snowy,Yes,Autumn
12/22/22,S001,P0008,Clothing,137,Increasing,62.81,Rainy,No,Summer
12/22/22,S001,P0009,Furniture,5,Stable,27.82,Sunny,No,Autumn
12/22/22,S001,P0010,Groceries,339,Increasing,27.58,Cloudy,No,Winter
12/22/22,S001,P0011,Clothing,43,Stable,73.26,Cloudy,Yes,Winter
12/22/22,S001,P0012,Electronics,117,Increasing,31.05,Cloudy,No,Summer
12/22/22,S001,P0013,Furniture,89,Increasing,60.44,Snowy,Yes,Autumn
12/22/22,S001,P0014,Groceries,7,Stable,36.99,Snowy,No,Autumn
12/22/22,S001,P0015,Toys,102,Increasing,55.82,Rainy,No,Spring
12/22/22,S001,P0016,Groceries,148,Increasing,54.33,Snowy,Yes,Autumn
12/22/22,S001,P0017,Groceries,180,Increasing,20.26,Cloudy,No,Spring
12/22/22,S001,P0018,Toys,27,Stable,12.28,Snowy,No,Spring
12/22/22,S001,P0019,Toys,79,Increasing,28.56,Rainy,Yes,Summer
12/22/22,S001,P0020,Electronics,197,Increasing,34.15,Snowy,No,Winter
12/22/22,S002,P0001,Furniture,57,Increasing,87.01,Cloudy,No,Spring
12/22/22,S002,P0002,Clothing,248,Increasing,34.39,Sunny,Yes,Autumn
12/22/22,S002,P0003,Groceries,139,Increasing,99.51,Sunny,Yes,Summer
12/22/22,S002,P0004,Groceries,236,Increasing,86.86,Cloudy,Yes,Autumn
12/22/22,S002,P0005,Electronics,81,Increasing,33.13,Snowy,Yes,Autumn
12/22/22,S002,P0006,Clothing,314,Increasing,47.49,Cloudy,No,Spring
12/22/22,S002,P0007,Clothing,83,Increasing,81.59,Snowy,No,Winter
12/22/22,S002,P0008,Furniture,33,Stable,24.41,Sunny,Yes,Spring
12/22/22,S002,P0009,Clothing,221,Increasing,79.09,Rainy,Yes,Winter
12/22/22,S002,P0010,Electronics,88,Increasing,77.57,Rainy,Yes,Winter
12/22/22,S002,P0011,Clothing,366,Increasing,68.66,Snowy,No,Summer
12/22/22,S002,P0012,Groceries,147,Increasing,66.11,Snowy,Yes,Autumn
12/22/22,S002,P0013,Furniture,43,Stable,79.56,Rainy,Yes,Summer
12/22/22,S002,P0014,Electronics,161,Increasing,33.28,Sunny,No,Autumn
12/22/22,S002,P0015,Clothing,43,Increasing,24.13,Snowy,No,Autumn
12/22/22,S002,P0016,Clothing,64,Increasing,49.69,Snowy,No,Summer
12/22/22,S002,P0017,Electronics,350,Increasing,79.32,Cloudy,Yes,Spring
12/22/22,S002,P0018,Clothing,159,Increasing,42.37,Rainy,Yes,Summer
12/22/22,S002,P0019,Groceries,164,Increasing,84.04,Cloudy,No,Spring
12/22/22,S002,P0020,Electronics,178,Increasing,77.24,Rainy,No,Winter
12/22/22,S003,P0001,Clothing,13,Stable,20.66,Rainy,No,Summer
12/22/22,S003,P0002,Toys,7,Stable,71.8,Snowy,No,Autumn
12/22/22,S003,P0003,Furniture,94,Increasing,45.96,Rainy,Yes,Winter
12/22/22,S003,P0004,Electronics,62,Increasing,38.41,Sunny,No,Spring
12/22/22,S003,P0005,Groceries,27,Stable,46.78,Sunny,No,Winter
12/22/22,S003,P0006,Toys,299,Increasing,88.3,Cloudy,Yes,Autumn
12/22/22,S003,P0007,Furniture,13,Stable,31.06,Sunny,No,Winter
12/22/22,S003,P0008,Toys,16,Stable,75.07,Snowy,Yes,Autumn
12/22/22,S003,P0009,Toys,30,Stable,88.69,Cloudy,Yes,Autumn
12/22/22,S003,P0010,Electronics,54,Increasing,87.2,Sunny,Yes,Autumn
12/22/22,S003,P0011,Toys,143,Increasing,83.9,Cloudy,No,Spring
12/22/22,S003,P0012,Groceries,284,Increasing,49.38,Snowy,No,Summer
12/22/22,S003,P0013,Groceries,147,Increasing,91.34,Sunny,Yes,Summer
12/22/22,S003,P0014,Toys,218,Increasing,53.59,Rainy,Yes,Spring
12/22/22,S003,P0015,Toys,31,Stable,49.5,Sunny,No,Summer
12/22/22,S003,P0016,Clothing,45,Stable,88.75,Sunny,No,Summer
12/22/22,S003,P0017,Toys,23,Stable,60.82,Cloudy,Yes,Winter
12/22/22,S003,P0018,Electronics,465,Increasing,66.98,Snowy,Yes,Winter
12/22/22,S003,P0019,Clothing,99,Increasing,93.67,Snowy,Yes,Spring
12/22/22,S003,P0020,Clothing,59,Increasing,33.46,Sunny,No,Autumn
12/22/22,S004,P0001,Electronics,219,Increasing,28.97,Sunny,No,Winter
12/22/22,S004,P0002,Toys,100,Increasing,63.69,Snowy,Yes,Autumn
12/22/22,S004,P0003,Groceries,288,Increasing,87.05,Cloudy,No,Spring
12/22/22,S004,P0004,Clothing,172,Increasing,16.28,Sunny,Yes,Spring
12/22/22,S004,P0005,Groceries,243,Increasing,87.16,Sunny,No,Summer
12/22/22,S004,P0006,Toys,70,Increasing,52.31,Snowy,No,Autumn
12/22/22,S004,P0007,Furniture,164,Increasing,59.12,Rainy,No,Spring
12/22/22,S004,P0008,Groceries,138,Increasing,73.39,Snowy,Yes,Autumn
12/22/22,S004,P0009,Toys,138,Increasing,48.15,Cloudy,Yes,Winter
12/22/22,S004,P0010,Electronics,50,Stable,39.07,Snowy,No,Spring
12/22/22,S004,P0011,Toys,104,Increasing,55.12,Snowy,Yes,Winter
12/22/22,S004,P0012,Clothing,145,Increasing,34.3,Cloudy,Yes,Summer
12/22/22,S004,P0013,Furniture,130,Increasing,12.49,Rainy,Yes,Winter
12/22/22,S004,P0014,Clothing,176,Increasing,29,Snowy,Yes,Spring
12/22/22,S004,P0015,Toys,308,Increasing,80.3,Rainy,Yes,Autumn
12/22/22,S004,P0016,Toys,125,Increasing,20.4,Snowy,Yes,Autumn
12/22/22,S004,P0017,Clothing,128,Increasing,56.98,Snowy,Yes,Autumn
12/22/22,S004,P0018,Groceries,59,Increasing,14.76,Rainy,Yes,Spring
12/22/22,S004,P0019,Furniture,282,Increasing,90.94,Snowy,Yes,Spring
12/22/22,S004,P0020,Clothing,165,Increasing,99.2,Rainy,No,Winter
12/22/22,S005,P0001,Electronics,116,Increasing,39.04,Cloudy,No,Autumn
12/22/22,S005,P0002,Toys,446,Increasing,43.29,Rainy,No,Spring
12/22/22,S005,P0003,Toys,138,Increasing,21.34,Rainy,No,Summer
12/22/22,S005,P0004,Groceries,11,Stable,98.47,Snowy,No,Autumn
12/22/22,S005,P0005,Clothing,56,Increasing,84.38,Sunny,Yes,Spring
12/22/22,S005,P0006,Toys,74,Increasing,31.4,Sunny,Yes,Spring
12/22/22,S005,P0007,Clothing,196,Increasing,57.27,Sunny,Yes,Winter
12/22/22,S005,P0008,Toys,30,Stable,68.61,Snowy,Yes,Spring
12/22/22,S005,P0009,Groceries,50,Stable,46.55,Sunny,No,Summer
12/22/22,S005,P0010,Toys,422,Increasing,65.86,Sunny,No,Summer
12/22/22,S005,P0011,Groceries,34,Stable,84.06,Rainy,No,Spring
12/22/22,S005,P0012,Groceries,189,Increasing,90.51,Sunny,No,Autumn
12/22/22,S005,P0013,Furniture,147,Increasing,90.24,Cloudy,Yes,Winter
12/22/22,S005,P0014,Clothing,25,Stable,20.94,Snowy,Yes,Spring
12/22/22,S005,P0015,Toys,88,Increasing,61.76,Rainy,No,Winter
12/22/22,S005,P0016,Toys,30,Stable,29,Snowy,Yes,Autumn
12/22/22,S005,P0017,Furniture,340,Increasing,59.53,Sunny,No,Spring
12/22/22,S005,P0018,Groceries,52,Stable,54.58,Snowy,No,Summer
12/22/22,S005,P0019,Groceries,5,Stable,89.92,Sunny,No,Spring
12/22/22,S005,P0020,Groceries,348,Increasing,76.87,Rainy,Yes,Spring
12/23/22,S001,P0001,Electronics,77,Increasing,31.09,Sunny,Yes,Spring
12/23/22,S001,P0002,Electronics,24,Stable,94.96,Cloudy,Yes,Spring
12/23/22,S001,P0003,Toys,162,Increasing,62.08,Snowy,No,Winter
12/23/22,S001,P0004,Toys,330,Increasing,56.55,Snowy,No,Winter
12/23/22,S001,P0005,Furniture,319,Increasing,99.95,Snowy,Yes,Spring
12/23/22,S001,P0006,Furniture,191,Increasing,10.16,Snowy,Yes,Summer
12/23/22,S001,P0007,Electronics,175,Increasing,26.54,Rainy,Yes,Winter
12/23/22,S001,P0008,Furniture,210,Increasing,53.12,Sunny,No,Summer
12/23/22,S001,P0009,Toys,84,Increasing,22.7,Cloudy,Yes,Spring
12/23/22,S001,P0010,Toys,20,Stable,46.41,Cloudy,No,Spring
12/23/22,S001,P0011,Electronics,152,Increasing,34.32,Sunny,Yes,Summer
12/23/22,S001,P0012,Furniture,18,Stable,79.89,Cloudy,No,Winter
12/23/22,S001,P0013,Furniture,129,Increasing,54.72,Snowy,Yes,Summer
12/23/22,S001,P0014,Electronics,265,Increasing,30.64,Rainy,No,Summer
12/23/22,S001,P0015,Groceries,169,Increasing,62.37,Cloudy,No,Winter
12/23/22,S001,P0016,Clothing,172,Increasing,36.56,Rainy,Yes,Winter
12/23/22,S001,P0017,Electronics,87,Increasing,54.85,Cloudy,No,Winter
12/23/22,S001,P0018,Furniture,63,Increasing,33.99,Sunny,No,Summer
12/23/22,S001,P0019,Groceries,272,Increasing,97.7,Sunny,Yes,Spring
12/23/22,S001,P0020,Clothing,75,Increasing,50.56,Rainy,Yes,Autumn
12/23/22,S002,P0001,Toys,55,Increasing,71.92,Cloudy,Yes,Winter
12/23/22,S002,P0002,Groceries,97,Increasing,47.63,Rainy,No,Autumn
12/23/22,S002,P0003,Electronics,162,Increasing,10.28,Snowy,No,Spring
12/23/22,S002,P0004,Clothing,6,Stable,51.7,Cloudy,No,Autumn
12/23/22,S002,P0005,Electronics,91,Increasing,53.84,Snowy,Yes,Winter
12/23/22,S002,P0006,Electronics,68,Increasing,64.84,Cloudy,Yes,Summer
12/23/22,S002,P0007,Toys,462,Increasing,20.62,Rainy,No,Winter
12/23/22,S002,P0008,Toys,39,Stable,80.14,Sunny,No,Spring
12/23/22,S002,P0009,Toys,56,Increasing,93.48,Cloudy,No,Winter
12/23/22,S002,P0010,Electronics,145,Increasing,71.62,Sunny,No,Summer
12/23/22,S002,P0011,Clothing,123,Increasing,76.39,Rainy,Yes,Summer
12/23/22,S002,P0012,Furniture,292,Increasing,35.18,Sunny,Yes,Summer
12/23/22,S002,P0013,Electronics,86,Increasing,41.73,Sunny,Yes,Spring
12/23/22,S002,P0014,Electronics,27,Stable,86.37,Rainy,No,Spring
12/23/22,S002,P0015,Clothing,69,Increasing,91.46,Cloudy,Yes,Autumn
12/23/22,S002,P0016,Clothing,156,Increasing,85.81,Snowy,Yes,Winter
12/23/22,S002,P0017,Clothing,42,Increasing,91.59,Sunny,Yes,Winter
12/23/22,S002,P0018,Toys,242,Increasing,91.74,Cloudy,Yes,Summer
12/23/22,S002,P0019,Clothing,31,Stable,27.21,Snowy,Yes,Summer
12/23/22,S002,P0020,Electronics,67,Increasing,82.79,Snowy,No,Winter
12/23/22,S003,P0001,Groceries,131,Increasing,89.44,Snowy,No,Summer
12/23/22,S003,P0002,Clothing,267,Increasing,30.2,Cloudy,No,Summer
12/23/22,S003,P0003,Toys,9,Decreasing,94.38,Snowy,Yes,Spring
12/23/22,S003,P0004,Groceries,89,Increasing,91.22,Rainy,Yes,Winter
12/23/22,S003,P0005,Electronics,62,Increasing,74.8,Rainy,Yes,Winter
12/23/22,S003,P0006,Clothing,223,Increasing,41.44,Sunny,Yes,Autumn
12/23/22,S003,P0007,Electronics,23,Stable,53.3,Snowy,Yes,Summer
12/23/22,S003,P0008,Toys,109,Increasing,39.08,Cloudy,No,Summer
12/23/22,S003,P0009,Furniture,25,Stable,38.68,Snowy,Yes,Spring
12/23/22,S003,P0010,Furniture,32,Stable,68.61,Rainy,Yes,Autumn
12/23/22,S003,P0011,Clothing,26,Stable,25.98,Rainy,No,Winter
12/23/22,S003,P0012,Clothing,89,Increasing,73.86,Sunny,Yes,Summer
12/23/22,S003,P0013,Toys,181,Increasing,46.89,Sunny,Yes,Spring
12/23/22,S003,P0014,Furniture,221,Increasing,27.01,Cloudy,Yes,Winter
12/23/22,S003,P0015,Furniture,49,Increasing,40.73,Cloudy,Yes,Winter
12/23/22,S003,P0016,Electronics,102,Increasing,58.82,Rainy,Yes,Spring
12/23/22,S003,P0017,Toys,14,Stable,33.82,Rainy,No,Autumn
12/23/22,S003,P0018,Electronics,223,Increasing,62.56,Snowy,No,Spring
12/23/22,S003,P0019,Furniture,291,Increasing,45.09,Cloudy,Yes,Winter
12/23/22,S003,P0020,Groceries,329,Increasing,45.81,Rainy,Yes,Summer
12/23/22,S004,P0001,Toys,36,Increasing,44.25,Cloudy,Yes,Winter
12/23/22,S004,P0002,Electronics,15,Stable,29.98,Rainy,No,Spring
12/23/22,S004,P0003,Clothing,64,Increasing,22.8,Rainy,No,Winter
12/23/22,S004,P0004,Toys,105,Increasing,15.88,Snowy,No,Autumn
12/23/22,S004,P0005,Furniture,109,Increasing,18.24,Snowy,Yes,Winter
12/23/22,S004,P0006,Clothing,53,Increasing,32.58,Cloudy,Yes,Spring
12/23/22,S004,P0007,Furniture,46,Increasing,13.95,Cloudy,Yes,Summer
12/23/22,S004,P0008,Electronics,153,Increasing,79.49,Cloudy,No,Summer
12/23/22,S004,P0009,Toys,26,Stable,57,Snowy,No,Spring
12/23/22,S004,P0010,Furniture,194,Increasing,16.38,Sunny,No,Winter
12/23/22,S004,P0011,Clothing,186,Increasing,59.89,Sunny,Yes,Autumn
12/23/22,S004,P0012,Toys,147,Increasing,42.04,Snowy,No,Autumn
12/23/22,S004,P0013,Furniture,316,Increasing,73.49,Rainy,Yes,Spring
12/23/22,S004,P0014,Electronics,257,Increasing,49.05,Sunny,No,Summer
12/23/22,S004,P0015,Groceries,333,Increasing,99.74,Cloudy,Yes,Spring
12/23/22,S004,P0016,Groceries,23,Stable,95.25,Rainy,Yes,Winter
12/23/22,S004,P0017,Clothing,157,Increasing,15.73,Rainy,Yes,Autumn
12/23/22,S004,P0018,Electronics,315,Increasing,78.23,Sunny,No,Spring
